,project,package,class,method,refactoring,rminer.output,rminer.count,refdiff.output,refdiff.count
1400,gobblin-runtime,org.apache.gobblin.runtime.kafka,HighLevelConsumer,copyAndCommit#,ExtractMethod,EXTRACT_METHOD,1,NA,0
1401,gobblin-runtime,org.apache.gobblin.runtime.kafka,HighLevelConsumer,createConsumerClient#QConfig,ExtractMethod,EXTRACT_METHOD,1,NA,0
1402,gobblin-runtime,org.apache.gobblin.runtime.kafka,HighLevelConsumer,startUp#,ExtractMethod,EXTRACT_METHOD,1,NA,0
1403,gobblin-runtime,org.apache.gobblin.runtime.listeners,CompositeJobListener,onJobCompletion#QJobContext,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1404,gobblin-runtime,org.apache.gobblin.runtime.listeners,CompositeJobListener,onJobFailure#QJobContext,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1405,gobblin-runtime,org.apache.gobblin.runtime.listeners,CompositeJobListener,onJobPrepare#QJobContext,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1406,gobblin-runtime,org.apache.gobblin.runtime.listeners,EmailNotificationJobListener,onJobCompletion#QJobContext,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1407,gobblin-runtime,org.apache.gobblin.runtime.local,LocalJobLauncher,runWorkUnitStream#QWorkUnitStream,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1408,gobblin-runtime,org.apache.gobblin.runtime.local,LocalTaskStateTracker,onTaskRunCompletion#QTask,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1409,gobblin-runtime,org.apache.gobblin.runtime.locks,AbstractJobLockFactoryManager,getJobLockFactory#QConfig;QOptionalQLogger,ExtractMethod,EXTRACT_METHOD,1,NA,0
1410,gobblin-runtime,org.apache.gobblin.runtime.locks,FileBasedJobLockFactoryManagerTest,testGetJobLockFactory#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1411,gobblin-runtime,org.apache.gobblin.runtime.locks,FileBasedJobLockTest,setUp#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1412,gobblin-runtime,org.apache.gobblin.runtime.locks,JobLockTest,testLocalJobLock#,ExtractMethod,NA,0,NA,0
1413,gobblin-runtime,org.apache.gobblin.runtime.locks,LegacyJobLockFactoryManagerTest,testGetFileBasedJobLock#,ExtractMethod,"EXTRACT_METHOD,EXTRACT_METHOD",2,"EXTRACT_METHOD,EXTRACT_METHOD",2
1414,gobblin-runtime,org.apache.gobblin.runtime.locks,LegacyJobLockFactoryManagerTest,testMissingJobLockType_ResultsIn_FileBasedJobLock#,ExtractMethod,"EXTRACT_METHOD,EXTRACT_METHOD",2,"EXTRACT_METHOD,EXTRACT_METHOD",2
1415,gobblin-runtime,org.apache.gobblin.runtime.locks,ZookeeperBasedJobLock,initializeCuratorFramework#QProperties,ExtractMethod,NA,0,NA,0
1416,gobblin-runtime,org.apache.gobblin.runtime.mapreduce,CliMRJobLauncher,run#QString,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1417,gobblin-runtime,org.apache.gobblin.runtime.mapreduce,GobblinOutputCommitterTest,createAndSetWorkUnit#QString,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1418,gobblin-runtime,org.apache.gobblin.runtime.mapreduce,GobblinOutputCommitterTest,setupWorkUnitFiles#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1419,gobblin-runtime,org.apache.gobblin.runtime.mapreduce,GobblinWorkUnitsInputFormat,getSplits#QJobContext,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1420,gobblin-runtime,org.apache.gobblin.runtime.mapreduce,GobblinWorkUnitsInputFormatTest,testGetSplits#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1421,gobblin-runtime,org.apache.gobblin.runtime.mapreduce,GobblinWorkUnitsInputFormatTest,testSplit#,ExtractMethod,"EXTRACT_METHOD,EXTRACT_METHOD",2,"EXTRACT_METHOD,EXTRACT_METHOD",2
1422,gobblin-runtime,org.apache.gobblin.runtime.mapreduce,GobblinWorkUnitsInputFormatTest,verifyPaths#QListQInputSplit;QFileStatus,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1423,gobblin-runtime,org.apache.gobblin.runtime.mapreduce,MRJobLauncher,addHDFSFiles#QString;QConfiguration,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1424,gobblin-runtime,org.apache.gobblin.runtime.mapreduce,MRJobLauncher,addJars#QPath;QString;QConfiguration,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1425,gobblin-runtime,org.apache.gobblin.runtime.mapreduce,MRJobLauncher,prepareHadoopJob#QListQWorkUnit,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1426,gobblin-runtime,org.apache.gobblin.runtime.mapreduce,MRJobLauncher,prepareJobInput#QListQWorkUnit,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1427,gobblin-runtime,org.apache.gobblin.runtime.mapreduce,MRJobLauncher,runWorkUnits#QListQWorkUnit,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1428,gobblin-runtime,org.apache.gobblin.runtime.mapreduce,MRJobLauncherTest,testJobCleanupOnError#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1429,gobblin-runtime,org.apache.gobblin.runtime.mapreduce,MRJobLauncherTest,testLaunchJob#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1430,gobblin-runtime,org.apache.gobblin.runtime.mapreduce,MRJobLauncherTest,testLaunchJobWithCommitSuccessfulTasksPolicy#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1431,gobblin-runtime,org.apache.gobblin.runtime.mapreduce,MRJobLauncherTest,testLaunchJobWithConcurrencyLimit#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1432,gobblin-runtime,org.apache.gobblin.runtime.mapreduce,MRJobLauncherTest,testLaunchJobWithMultiWorkUnit#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1433,gobblin-runtime,org.apache.gobblin.runtime.mapreduce,MRJobLauncherTest,testLaunchJobWithMultiWorkUnitAndSucFile#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1434,gobblin-runtime,org.apache.gobblin.runtime.mapreduce,MRJobLauncherTest,testLaunchJobWithMultipleDatasetsAndFaultyExtractorAndPartialCommitPolicy#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1435,gobblin-runtime,org.apache.gobblin.runtime.mapreduce,MRJobLauncherTest,testLaunchJobWithThreadsafeDataPublisher#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1436,gobblin-runtime,org.apache.gobblin.runtime.mapreduce,MRTask,run#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1437,gobblin-runtime,org.apache.gobblin.runtime.mapreduce,MRTaskFactoryTest,test#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1438,gobblin-runtime,org.apache.gobblin.runtime.mapreduce,MRTaskStateTracker,onTaskCommitCompletion#QTask,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1439,gobblin-runtime,org.apache.gobblin.service.monitoring,FlowStatusGenerator,getFlowStatus#QString;QString;J;QString,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1440,gobblin-runtime,org.apache.gobblin.service.monitoring,FlowStatusGenerator,getLatestFlowStatus#QString;QString;I;QString,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1441,gobblin-runtime,org.apache.gobblin.service.monitoring,FlowStatusGeneratorTest,testIsFlowRunning#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1442,gobblin-runtime,org.apache.gobblin.performance,PerformanceTest,testGobblinThroughput#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1443,gobblin-runtime,org.apache.gobblin.performance,PerformanceTest,testWriterThroughput#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1444,gobblin-runtime,org.apache.gobblin.runtime.plugins,GobblinInstancePluginUtils,instantiatePluginsFromSysConfig#QConfig,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1445,gobblin-runtime,org.apache.gobblin.runtime,AbstractJobLauncher,cleanLeftoverStagingData#QWorkUnitStream;QJobState,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1446,gobblin-runtime,org.apache.gobblin.runtime,AbstractJobLauncher,cleanupStagingDataPerTask#QJobState,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1447,gobblin-runtime,org.apache.gobblin.runtime,AbstractJobLauncher,resolveGobblinJobTemplateIfNecessary#QProperties,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1448,gobblin-runtime,org.apache.gobblin.runtime,AbstractJobLauncher,startCancellationExecutor#,ExtractMethod,NA,0,NA,0
1449,gobblin-runtime,org.apache.gobblin.runtime,AbstractJobLauncher,unlockJob#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1450,gobblin-runtime,org.apache.gobblin.runtime,BaseLimiterType,forName#QString,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1451,gobblin-runtime,org.apache.gobblin.runtime,BoundedBlockingRecordQueueTest,testQueueStats#,ExtractMethod,EXTRACT_METHOD,1,NA,0
1452,gobblin-runtime,org.apache.gobblin.runtime,CountUpAndDownLatchTest,test#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1453,gobblin-runtime,org.apache.gobblin.runtime,DatasetStateStoreTest,verifyJobState#I,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1454,gobblin-runtime,org.apache.gobblin.runtime,DynamicConfigGeneratorFactory,createDynamicConfigGenerator#QConfig,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1455,gobblin-runtime,org.apache.gobblin.runtime,EventMetadataUtils,getTaskFailureExceptions#QListQTaskState,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1456,gobblin-runtime,org.apache.gobblin.runtime,FsDatasetStateStore,getAll#QString;QString,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1457,gobblin-runtime,org.apache.gobblin.runtime,FsDatasetStateStore,persistDatasetState#QString;QJobState.DatasetState,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1458,gobblin-runtime,org.apache.gobblin.runtime,FsDatasetStateStore,sanitizeDatasetStatestoreNameFromDatasetURN#QString;QString,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1459,gobblin-runtime,org.apache.gobblin.runtime,FsDatasetStateStoreTest,testGetDatasetState#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1460,gobblin-runtime,org.apache.gobblin.runtime,FsDatasetStateStoreTest,testGetJobState#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1461,gobblin-runtime,org.apache.gobblin.runtime,FsDatasetStateStoreTest,testGetMetadataForTables#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1462,gobblin-runtime,org.apache.gobblin.runtime,GobblinMultiTaskAttempt,commit#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1463,gobblin-runtime,org.apache.gobblin.runtime,GobblinMultiTaskAttempt,persistTaskStateStore#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1464,gobblin-runtime,org.apache.gobblin.runtime,GobblinMultiTaskAttempt,printMemoryUsage#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1465,gobblin-runtime,org.apache.gobblin.runtime,GobblinMultiTaskAttempt,runAndOptionallyCommitTaskAttempt#QCommitPolicy,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1466,gobblin-runtime,org.apache.gobblin.runtime,GobblinMultiTaskAttempt,runWorkUnits#QString;QString;QJobState;QListQWorkUnit;QTaskStateTracker;QTaskExecutor;QStateStoreQTaskState;QCommitPolicy;QSharedResourcesBrokerQGobblinScopeTypes;QPredicateQGobblinMultiTaskAttempt,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1467,gobblin-runtime,org.apache.gobblin.runtime,GobblinMultiTaskAttempt,taskSuccessfulInPriorAttempt#QString,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1468,gobblin-runtime,org.apache.gobblin.runtime,GobblinMultiTaskAttemptTest,setup#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1469,gobblin-runtime,org.apache.gobblin.runtime,GobblinMultiTaskAttemptTest,testRunWithTaskStatsTrackerNotScheduledFailure#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1470,gobblin-runtime,org.apache.gobblin.runtime,JobBrokerInjectionTest,testBrokerIsAcquiredAndShared#,ExtractMethod,NA,0,NA,0
1471,gobblin-runtime,org.apache.gobblin.runtime,JobContext,commit#Z,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1472,gobblin-runtime,org.apache.gobblin.runtime,JobContext,createJobHistoryStore#QProperties,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1473,gobblin-runtime,org.apache.gobblin.runtime,JobContext,setTaskStagingDir#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1474,gobblin-runtime,org.apache.gobblin.runtime,JobContext,shouldCommitDataInJob#QState,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1475,gobblin-runtime,org.apache.gobblin.runtime,JobContextTest,testCleanUpOldJobData#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1476,gobblin-runtime,org.apache.gobblin.runtime,JobContextTest,testParallelCommit#,ExtractMethod,NA,0,NA,0
1477,gobblin-runtime,org.apache.gobblin.runtime,JobExecutionEventSubmitter,submitJobStateEvent#QJobState,ExtractMethod,"EXTRACT_METHOD,EXTRACT_METHOD",2,NA,0
1478,gobblin-runtime,org.apache.gobblin.runtime,JobExecutionEventSubmitter,submitTaskStateEvent#QTaskState;QMapQStringQString,ExtractMethod,EXTRACT_METHOD,1,NA,0
1479,gobblin-runtime,org.apache.gobblin.runtime,JobExecutionEventSubmitterTest,createMockTaskState#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1480,gobblin-runtime,org.apache.gobblin.runtime,JobLauncherFactory,newJobLauncher#QProperties;QProperties;QString;QSharedResourcesBrokerQGobblinScopeTypes;QList+QTag,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1481,gobblin-runtime,org.apache.gobblin.runtime,JobLauncherTestHelper,runTestWithFork#QProperties,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1482,gobblin-runtime,org.apache.gobblin.runtime,JobLauncherTestHelper,runTestWithMultipleDatasetsAndFaultyExtractor#QProperties;Z,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1483,gobblin-runtime,org.apache.gobblin.runtime,JobLauncherTestHelper,runTestWithPullLimit#QProperties;J,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1484,gobblin-runtime,org.apache.gobblin.runtime,JobLauncherTestHelper,runTestWithSkippedTask#QProperties;QString,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1485,gobblin-runtime,org.apache.gobblin.runtime,JobListenersTest,testParallelJobListener#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1486,gobblin-runtime,org.apache.gobblin.runtime,JobState,createDatasetStatesByUrns#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1487,gobblin-runtime,org.apache.gobblin.runtime,JobState,getTaskStateWithCommonAndSpecWuProps#I;QDataInput,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1488,gobblin-runtime,org.apache.gobblin.runtime,JobState,getTaskStatesAsWorkUnitStates#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1489,gobblin-runtime,org.apache.gobblin.runtime,JobState,newDatasetState#Z,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1490,gobblin-runtime,org.apache.gobblin.runtime,JobState,setJobFailureMessage#QString,ExtractMethod,EXTRACT_METHOD,1,NA,0
1491,gobblin-runtime,org.apache.gobblin.runtime,JobState,toJson#QJsonWriter;Z,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1492,gobblin-runtime,org.apache.gobblin.runtime,JobState,toString#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1493,gobblin-runtime,org.apache.gobblin.runtime,JobStateTest,testSerDe#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1494,gobblin-runtime,org.apache.gobblin.runtime,JobStateTest,testToJobExecutionInfo#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1495,gobblin-runtime,org.apache.gobblin.runtime,LimiterStopEventTest,testGetLimiterStopMetadataCase1#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1496,gobblin-runtime,org.apache.gobblin.runtime,LimitingExtractorDecorator,getLimiterStopMetadata#,ExtractMethod,EXTRACT_METHOD,1,NA,0
1497,gobblin-runtime,org.apache.gobblin.runtime,LocalJobLauncherTest,loadJobProps#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1498,gobblin-runtime,org.apache.gobblin.runtime,LocalJobLauncherTest,testLaunchJob#,ExtractMethod,"EXTRACT_METHOD,EXTRACT_METHOD",2,"EXTRACT_METHOD,EXTRACT_METHOD",2
1499,gobblin-runtime,org.apache.gobblin.runtime,LocalJobLauncherTest,testLaunchJobWithMultipleDatasets#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1500,gobblin-runtime,org.apache.gobblin.runtime,LocalJobLauncherTest,testLaunchJobWithMultipleDatasetsAndFaultyExtractor#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1501,gobblin-runtime,org.apache.gobblin.runtime,LocalJobLauncherTest,testLaunchJobWithPullLimit#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1502,gobblin-runtime,org.apache.gobblin.runtime,LocalJobLauncherTest,testLaunchJobWithTaskTimestamps#,ExtractMethod,"EXTRACT_METHOD,EXTRACT_METHOD",2,"EXTRACT_METHOD,EXTRACT_METHOD",2
1503,gobblin-runtime,org.apache.gobblin.runtime,LocalJobLauncherTest,testMultipleJobTemplatesResoluion#,ExtractMethod,"EXTRACT_METHOD,EXTRACT_METHOD",2,EXTRACT_METHOD,1
1504,gobblin-runtime,org.apache.gobblin.runtime,MultiConverter,convertSchema#QObject;QWorkUnitState,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1505,gobblin-runtime,org.apache.gobblin.runtime,MultiConverterTest,testConversionWithMultiplicity#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1506,gobblin-runtime,org.apache.gobblin.runtime,MultiConverterTest,testConversionWithMultiplicityAndOneOrEmpty#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1507,gobblin-runtime,org.apache.gobblin.runtime,MultiConverterTest,testConversionWithoutConverters#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1508,gobblin-runtime,org.apache.gobblin.runtime,MultiEventMetadataGeneratorTest,testInstantiate#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1509,gobblin-runtime,org.apache.gobblin.runtime,MysqlDatasetStateStore,getLatestDatasetStatesByUrns#QString,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1510,gobblin-runtime,org.apache.gobblin.runtime,MysqlDatasetStateStoreTest,testDeleteJobState#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1511,gobblin-runtime,org.apache.gobblin.runtime,MysqlDatasetStateStoreTest,testGetStoreNames#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1512,gobblin-runtime,org.apache.gobblin.runtime,MysqlDatasetStateStoreTest,testPersistDatasetState#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1513,gobblin-runtime,org.apache.gobblin.runtime,MysqlDatasetStateStoreTest,testPersistJobState#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1514,gobblin-runtime,org.apache.gobblin.runtime,SafeDatasetCommit,call#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1515,gobblin-runtime,org.apache.gobblin.runtime,SafeDatasetCommit,generateCommitSequenceBuilder#QJobState.DatasetState;QCollectionQTaskState,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1516,gobblin-runtime,org.apache.gobblin.runtime,SourceDecorator,getWorkunitStream#QSourceState,ExtractMethod,EXTRACT_METHOD,1,NA,0
1517,gobblin-runtime,org.apache.gobblin.runtime,StateStoreBasedWatermarkStorageCli,run#QString,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1518,gobblin-runtime,org.apache.gobblin.runtime,StateStoreMigrationCli,run#QString,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1519,gobblin-runtime,org.apache.gobblin.runtime,StreamModelTaskRunner,run#,ExtractMethod,EXTRACT_METHOD,1,NA,0
1520,gobblin-runtime,org.apache.gobblin.runtime,Task,addConstructsFinalStateToTaskState#QInstrumentedExtractorBase;QConverter;QRowLevelPolicyChecker,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1521,gobblin-runtime,org.apache.gobblin.runtime,Task,cancel#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1522,gobblin-runtime,org.apache.gobblin.runtime,Task,failTask#QThrowable,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1523,gobblin-runtime,org.apache.gobblin.runtime,Task,getProgress#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1524,gobblin-runtime,org.apache.gobblin.runtime,Task,publishTaskData#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1525,gobblin-runtime,org.apache.gobblin.runtime,Task,runSynchronousModel#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1526,gobblin-runtime,org.apache.gobblin.runtime,Task,submitTaskCommittedEvent#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1527,gobblin-runtime,org.apache.gobblin.runtime,TaskContext,getDataWriterBuilder#I;I,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1528,gobblin-runtime,org.apache.gobblin.runtime,TaskContext,getRecordStreamProcessors#I;QTaskState,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1529,gobblin-runtime,org.apache.gobblin.runtime,TaskContext,getWriterOutputFormat#I;I,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1530,gobblin-runtime,org.apache.gobblin.runtime,TaskContextTest,setUp#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1531,gobblin-runtime,org.apache.gobblin.runtime,TaskContinuousTest,getMockTaskContext#QArrayListQObject;QExtractor;QBoolean;I,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1532,gobblin-runtime,org.apache.gobblin.runtime,TaskContinuousTest,testContinuousTask#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1533,gobblin-runtime,org.apache.gobblin.runtime,TaskExecutor,retry#QTask,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1534,gobblin-runtime,org.apache.gobblin.runtime,TaskState,adjustJobMetricsOnRetry#I,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1535,gobblin-runtime,org.apache.gobblin.runtime,TaskState,toJson#QJsonWriter;Z,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1536,gobblin-runtime,org.apache.gobblin.runtime,TaskState,updateRecordMetrics#J;I,ExtractMethod,"EXTRACT_METHOD,EXTRACT_METHOD,EXTRACT_METHOD",3,EXTRACT_METHOD,1
1537,gobblin-runtime,org.apache.gobblin.runtime,TaskState,write#QDataOutput,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1538,gobblin-runtime,org.apache.gobblin.runtime,TaskStateCollectorService,shutDown#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1539,gobblin-runtime,org.apache.gobblin.runtime,TaskStateCollectorServiceTest,setUp#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1540,gobblin-runtime,org.apache.gobblin.runtime,TaskStateCollectorServiceTest,testCollectOutputTaskStates#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1541,gobblin-runtime,org.apache.gobblin.runtime,TaskStateTest,setUp#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1542,gobblin-runtime,org.apache.gobblin.runtime,TaskStateTest,testSerDe#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1543,gobblin-runtime,org.apache.gobblin.runtime,TaskTest,getEmptyTestTaskState#QString,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1544,gobblin-runtime,org.apache.gobblin.runtime,TaskTest,testForkCorrectnessRoundRobin#QState,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1545,gobblin-runtime,org.apache.gobblin.runtime,TaskTest,testForkCorrectnessSubset#QState,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1546,gobblin-runtime,org.apache.gobblin.runtime,TaskTest,testRetryTask#QState,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1547,gobblin-runtime,org.apache.gobblin.runtime,TaskTest,testTimestampInFilename#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1548,gobblin-runtime,org.apache.gobblin.runtime,TestRecordStream,getEmptyTestTaskState#QString,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1549,gobblin-runtime,org.apache.gobblin.runtime,TestRecordStream,testFlushControlMessages#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1550,gobblin-runtime,org.apache.gobblin.runtime,TestRecordStream,testInjectedControlMessages#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1551,gobblin-runtime,org.apache.gobblin.runtime,TestRecordStream,testMetadataUpdateControlMessages#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1552,gobblin-runtime,org.apache.gobblin.runtime,TestWorkUnitStreamSource,test#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1553,gobblin-runtime,org.apache.gobblin.runtime.scheduler,AbstractJobSpecScheduler,unscheduleJob#QURI,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1554,gobblin-runtime,org.apache.gobblin.scheduler,BaseGobblinJob,execute#QJobExecutionContext,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
1555,gobblin-runtime,org.apache.gobblin.scheduler,JobConfigFileMonitorTest,setUp#,ExtractMethod,EXTRACT_METHOD,1,EXTRACT_METHOD,1
