,project,package,class,method,refactoring,rminer.output,rminer.count,refdiff.output,refdiff.count
242,RefactoringMiner,gr.uom.java.xmi,UMLModelASTReader,generateJavadoc#QBodyDeclaration,InlineMethod,NA,0,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",4
243,RefactoringMiner,gr.uom.java.xmi,UMLModelASTReader,generateLocationInfo#QCompilationUnit;QString;QASTNode;QCodeElementType,InlineMethod,NA,0,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",5
244,RefactoringMiner,gr.uom.java.xmi,UMLModelASTReader,getAnonymousBinaryName#QDefaultMutableTreeNode,InlineMethod,NA,0,INLINE_METHOD,1
245,RefactoringMiner,gr.uom.java.xmi,UMLModelASTReader,getAnonymousCodePath#QDefaultMutableTreeNode,InlineMethod,NA,0,INLINE_METHOD,1
246,RefactoringMiner,gr.uom.java.xmi,UMLModelASTReader,insertNode#QAnonymousClassDeclaration;QDefaultMutableTreeNode,InlineMethod,NA,0,INLINE_METHOD,1
247,RefactoringMiner,gr.uom.java.xmi,UMLModelASTReader,processAnonymousClassDeclaration#QCompilationUnit;QAnonymousClassDeclaration;QString;QString;QString;QString,InlineMethod,NA,0,INLINE_METHOD,1
248,RefactoringMiner,gr.uom.java.xmi,UMLModelASTReader,processAnonymousClassDeclarations#QCompilationUnit;QAbstractTypeDeclaration;QString;QString;QString;QUMLClass,InlineMethod,NA,0,"INLINE_METHOD,INLINE_METHOD",2
249,RefactoringMiner,gr.uom.java.xmi,UMLModelASTReader,processBodyDeclarations#QCompilationUnit;QAbstractTypeDeclaration;QString;QString;QListQString;QUMLClass,InlineMethod,NA,0,INLINE_METHOD,1
250,RefactoringMiner,gr.uom.java.xmi,UMLModelASTReader,processCompilationUnit#QString;QCompilationUnit,InlineMethod,NA,0,"INLINE_METHOD,INLINE_METHOD",2
251,RefactoringMiner,gr.uom.java.xmi,UMLModelASTReader,processFieldDeclaration#QCompilationUnit;QFieldDeclaration;Z;QString,InlineMethod,NA,0,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",3
252,RefactoringMiner,gr.uom.java.xmi,UMLModelASTReader,processMethodDeclaration#QCompilationUnit;QMethodDeclaration;QString;Z;QString,InlineMethod,NA,0,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",3
253,RefactoringMiner,gr.uom.java.xmi,UMLModelASTReader,processModifiers#QCompilationUnit;QString;QAbstractTypeDeclaration;QUMLClass,InlineMethod,NA,0,"INLINE_METHOD,INLINE_METHOD",2
254,RefactoringMiner,gr.uom.java.xmi,UMLOperation,compatibleSignature#QUMLOperation,InlineMethod,NA,0,"INLINE_METHOD,INLINE_METHOD",2
255,RefactoringMiner,gr.uom.java.xmi,UMLOperation,equalParameterNames#QUMLOperation,InlineMethod,"INLINE_METHOD,INLINE_METHOD",2,INLINE_METHOD,1
256,RefactoringMiner,gr.uom.java.xmi,UMLOperation,equalParameters#QUMLOperation,InlineMethod,MOVE_AND_INLINE_METHOD,1,INLINE_METHOD,1
257,RefactoringMiner,gr.uom.java.xmi,UMLOperation,equalTypeParameters#QUMLOperation,InlineMethod,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",42,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",9
258,RefactoringMiner,gr.uom.java.xmi,UMLOperation,equivalentName#QUMLOperation,InlineMethod,"INLINE_METHOD,INLINE_METHOD",2,INLINE_METHOD,1
259,RefactoringMiner,gr.uom.java.xmi,UMLOperation,overloadedParameterTypes#QUMLOperation,InlineMethod,"INLINE_METHOD,INLINE_METHOD",2,INLINE_METHOD,1
260,google-maps-services-java,com.google.maps.errors,ApiException,from#QString;QString,InlineMethod,"MOVE_AND_INLINE_METHOD,MOVE_AND_INLINE_METHOD,MOVE_AND_INLINE_METHOD,MOVE_AND_INLINE_METHOD,MOVE_AND_INLINE_METHOD,MOVE_AND_INLINE_METHOD,MOVE_AND_INLINE_METHOD,MOVE_AND_INLINE_METHOD,MOVE_AND_INLINE_METHOD,MOVE_AND_INLINE_METHOD,MOVE_AND_INLINE_METHOD,MOVE_AND_INLINE_METHOD,MOVE_AND_INLINE_METHOD,MOVE_AND_INLINE_METHOD,MOVE_AND_INLINE_METHOD,MOVE_AND_INLINE_METHOD",16,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",16
261,google-maps-services-java,com.google.maps.internal,GaePendingResult,retry#,InlineMethod,"INLINE_METHOD,INLINE_METHOD,MERGE_ATTRIBUTE",3,NA,0
262,google-maps-services-java,com.google.maps.internal,GaePendingResult,shouldRetry#QApiException,InlineMethod,"INLINE_METHOD,INLINE_METHOD",2,NA,0
263,google-maps-services-java,com.google.maps.internal,GaePendingResult,shouldRetry#QHTTPResponse,InlineMethod,"INLINE_METHOD,INLINE_METHOD",2,NA,0
264,google-maps-services-java,com.google.maps.internal,OkHttpPendingResult,retry#,InlineMethod,"INLINE_METHOD,INLINE_METHOD,MERGE_ATTRIBUTE",3,NA,0
265,google-maps-services-java,com.google.maps.internal,OkHttpPendingResult,shouldRetry#QApiException,InlineMethod,"INLINE_METHOD,INLINE_METHOD",2,NA,0
266,google-maps-services-java,com.google.maps.internal,OkHttpPendingResult,shouldRetry#QResponse,InlineMethod,"INLINE_METHOD,INLINE_METHOD",2,NA,0
267,google-maps-services-java,com.google.maps.internal,PolylineEncoding,decode#QString,InlineMethod,"MOVE_AND_INLINE_METHOD,MOVE_AND_INLINE_METHOD,MOVE_AND_INLINE_METHOD",3,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",3
268,google-maps-services-java,com.google.maps.internal,PolylineEncoding,encode#J;QStringBuilder,InlineMethod,"INLINE_METHOD,INLINE_METHOD",2,INLINE_METHOD,1
269,google-maps-services-java,com.google.maps.internal,PolylineEncoding,encode#QLatLng,InlineMethod,NA,0,INLINE_METHOD,1
270,google-maps-services-java,com.google.maps.internal,StringJoin,join#C;QString,InlineMethod,"INLINE_METHOD,MOVE_AND_INLINE_METHOD",2,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",7
271,google-maps-services-java,com.google.maps.internal,StringJoin,join#QCharSequence;QString,InlineMethod,NA,0,"INLINE_METHOD,INLINE_METHOD",2
272,google-maps-services-java,com.google.maps,DirectionsApi,getDirections#QGeoApiContext;QString;QString,InlineMethod,"MOVE_AND_INLINE_METHOD,MOVE_AND_INLINE_METHOD",2,"INLINE_METHOD,INLINE_METHOD",2
273,google-maps-services-java,com.google.maps,DirectionsApi,newRequest#QGeoApiContext,InlineMethod,NA,0,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",19
274,google-maps-services-java,com.google.maps,DirectionsApiRequest,avoid#QDirectionsApi.RouteRestriction,InlineMethod,NA,0,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",3
275,google-maps-services-java,com.google.maps,DirectionsApiRequest,departureTime#QInstant,InlineMethod,NA,0,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",3
276,google-maps-services-java,com.google.maps,DirectionsApiRequest,destination#QLatLng,InlineMethod,NA,0,"INLINE_METHOD,INLINE_METHOD",2
277,google-maps-services-java,com.google.maps,DirectionsApiRequest,destination#QString,InlineMethod,"INLINE_METHOD,MOVE_AND_INLINE_METHOD",2,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",19
278,google-maps-services-java,com.google.maps,DirectionsApiRequest,mode#QTravelMode,InlineMethod,NA,0,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",10
279,google-maps-services-java,com.google.maps,DirectionsApiRequest,origin#QLatLng,InlineMethod,NA,0,"INLINE_METHOD,INLINE_METHOD",2
280,google-maps-services-java,com.google.maps,DirectionsApiRequest,origin#QString,InlineMethod,INLINE_METHOD,1,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",19
281,google-maps-services-java,com.google.maps,DirectionsApiRequest,prefixPlaceId#QString,InlineMethod,NA,0,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",3
282,google-maps-services-java,com.google.maps,DirectionsApiRequest,region#QString,InlineMethod,NA,0,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",3
283,google-maps-services-java,com.google.maps,DirectionsApiRequest,trafficModel#QTrafficModel,InlineMethod,NA,0,INLINE_METHOD,1
284,google-maps-services-java,com.google.maps,DirectionsApiRequest,transitMode#QTransitMode,InlineMethod,NA,0,INLINE_METHOD,1
285,google-maps-services-java,com.google.maps,DirectionsApiRequest,transitRoutingPreference#QTransitRoutingPreference,InlineMethod,NA,0,INLINE_METHOD,1
286,google-maps-services-java,com.google.maps,DirectionsApiRequest,units#QUnit,InlineMethod,NA,0,INLINE_METHOD,1
287,google-maps-services-java,com.google.maps,DirectionsApiTest,getOptimizationWaypoints#,InlineMethod,"INLINE_METHOD,RENAME_VARIABLE,INLINE_METHOD,RENAME_VARIABLE",4,"INLINE_METHOD,INLINE_METHOD",2
288,google-maps-services-java,com.google.maps,DistanceMatrixApi,getDistanceMatrix#QGeoApiContext;QString;QString,InlineMethod,NA,0,INLINE_METHOD,1
289,google-maps-services-java,com.google.maps,DistanceMatrixApi,newRequest#QGeoApiContext,InlineMethod,NA,0,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",6
290,google-maps-services-java,com.google.maps,DistanceMatrixApiRequest,avoid#QRouteRestriction,InlineMethod,NA,0,INLINE_METHOD,1
291,google-maps-services-java,com.google.maps,DistanceMatrixApiRequest,departureTime#QInstant,InlineMethod,NA,0,INLINE_METHOD,1
292,google-maps-services-java,com.google.maps,DistanceMatrixApiRequest,destinations#QLatLng,InlineMethod,NA,0,INLINE_METHOD,1
293,google-maps-services-java,com.google.maps,DistanceMatrixApiRequest,destinations#QString,InlineMethod,MOVE_AND_INLINE_METHOD,1,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",5
294,google-maps-services-java,com.google.maps,DistanceMatrixApiRequest,origins#QLatLng,InlineMethod,NA,0,INLINE_METHOD,1
295,google-maps-services-java,com.google.maps,DistanceMatrixApiRequest,origins#QString,InlineMethod,NA,0,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",5
296,google-maps-services-java,com.google.maps,DistanceMatrixApiRequest,trafficModel#QTrafficModel,InlineMethod,NA,0,INLINE_METHOD,1
297,google-maps-services-java,com.google.maps,DistanceMatrixApiRequest,units#QUnit,InlineMethod,NA,0,INLINE_METHOD,1
298,google-maps-services-java,com.google.maps,FindPlaceFromTextRequest,fields#QFieldMask,InlineMethod,NA,0,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",4
299,google-maps-services-java,com.google.maps,FindPlaceFromTextRequest,input#QString,InlineMethod,NA,0,INLINE_METHOD,1
300,google-maps-services-java,com.google.maps,FindPlaceFromTextRequest,inputType#QInputType,InlineMethod,MOVE_AND_INLINE_METHOD,1,INLINE_METHOD,1
301,google-maps-services-java,com.google.maps,FindPlaceFromTextRequest,locationBias#QLocationBias,InlineMethod,"EXTRACT_VARIABLE,EXTRACT_VARIABLE,EXTRACT_VARIABLE,EXTRACT_VARIABLE",-4,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",4
302,google-maps-services-java,com.google.maps,GeoApiContext,checkContext#Z,InlineMethod,"INLINE_METHOD,INLINE_METHOD",2,"INLINE_METHOD,INLINE_METHOD",2
303,google-maps-services-java,com.google.maps,GeoApiContext,getWithPath#QClassQR;QFieldNamingPolicy;QString;QString;Z;QString;QRequestMetrics,InlineMethod,"INLINE_METHOD,INLINE_METHOD",2,NA,0
304,google-maps-services-java,com.google.maps,GeoApiContextTest,createMockBadResponse#,InlineMethod,"INLINE_METHOD,INLINE_METHOD",2,"INLINE_METHOD,INLINE_METHOD",2
305,google-maps-services-java,com.google.maps,GeoApiContextTest,createMockGoodResponse#,InlineMethod,"INLINE_METHOD,INLINE_METHOD",2,"INLINE_METHOD,INLINE_METHOD",2
306,google-maps-services-java,com.google.maps,GeoApiContextTest,makeMockRequest#QString,InlineMethod,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",3,"INLINE_METHOD,INLINE_METHOD",2
307,google-maps-services-java,com.google.maps,GeoApiContextTest,setMockBaseUrl#,InlineMethod,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",8,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",8
308,google-maps-services-java,com.google.maps,GeocodingApi,newRequest#QGeoApiContext,InlineMethod,NA,0,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",18
309,google-maps-services-java,com.google.maps,GeocodingApiRequest,address#QString,InlineMethod,MOVE_AND_INLINE_METHOD,1,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",12
310,google-maps-services-java,com.google.maps,GeocodingApiRequest,bounds#QLatLng;QLatLng,InlineMethod,"EXTRACT_VARIABLE,EXTRACT_VARIABLE",-2,INLINE_METHOD,1
311,google-maps-services-java,com.google.maps,GeocodingApiRequest,components#QComponentFilter,InlineMethod,NA,0,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",3
312,google-maps-services-java,com.google.maps,GeocodingApiRequest,latlng#QLatLng,InlineMethod,NA,0,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",6
313,google-maps-services-java,com.google.maps,GeocodingApiRequest,locationType#QLocationType,InlineMethod,NA,0,INLINE_METHOD,1
314,google-maps-services-java,com.google.maps,GeocodingApiRequest,place#QString,InlineMethod,NA,0,INLINE_METHOD,1
315,google-maps-services-java,com.google.maps,GeocodingApiRequest,region#QString,InlineMethod,NA,0,INLINE_METHOD,1
316,google-maps-services-java,com.google.maps,GeocodingApiRequest,resultType#QAddressType,InlineMethod,NA,0,INLINE_METHOD,1
317,google-maps-services-java,com.google.maps,GeocodingApiTest,checkSydneyResult#QGeocodingResult,InlineMethod,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",3,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",3
318,google-maps-services-java,com.google.maps,GeolocationApi,geolocate#QGeoApiContext;QGeolocationPayload,InlineMethod,"MOVE_AND_INLINE_METHOD,MOVE_AND_INLINE_METHOD",2,"INLINE_METHOD,INLINE_METHOD",2
319,google-maps-services-java,com.google.maps,GeolocationApi,newRequest#QGeoApiContext,InlineMethod,NA,0,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",10
320,google-maps-services-java,com.google.maps,LocalTestServerContext,actualParams#,InlineMethod,"INLINE_METHOD,INLINE_METHOD",2,"INLINE_METHOD,INLINE_METHOD",2
321,google-maps-services-java,com.google.maps,LocalTestServerContext,parseQueryParamsFromRequestLine#QString,InlineMethod,INLINE_METHOD,1,INLINE_METHOD,1
322,google-maps-services-java,com.google.maps,LocalTestServerContext,takeRequest#,InlineMethod,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",3,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",3
323,google-maps-services-java,com.google.maps,NearbySearchRequest,keyword#QString,InlineMethod,NA,0,INLINE_METHOD,1
324,google-maps-services-java,com.google.maps,NearbySearchRequest,location#QLatLng,InlineMethod,MOVE_AND_INLINE_METHOD,1,INLINE_METHOD,1
325,google-maps-services-java,com.google.maps,NearbySearchRequest,name#QString,InlineMethod,NA,0,INLINE_METHOD,1
326,google-maps-services-java,com.google.maps,NearbySearchRequest,pageToken#QString,InlineMethod,MOVE_AND_INLINE_METHOD,1,INLINE_METHOD,1
327,google-maps-services-java,com.google.maps,NearbySearchRequest,rankby#QRankBy,InlineMethod,NA,0,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",3
328,google-maps-services-java,com.google.maps,NearbySearchRequest,type#QPlaceType,InlineMethod,NA,0,INLINE_METHOD,1
329,google-maps-services-java,com.google.maps,NearbySearchRequest,type#QPlaceType,InlineMethod,NA,0,"INLINE_METHOD,INLINE_METHOD",2
330,google-maps-services-java,com.google.maps,PendingResultBase,getInstance#,InlineMethod,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",3,NA,0
331,google-maps-services-java,com.google.maps,PendingResultBase,param#QString;I,InlineMethod,"MOVE_AND_INLINE_METHOD,MOVE_AND_INLINE_METHOD",2,NA,0
332,google-maps-services-java,com.google.maps,PhotoRequest,maxHeight#I,InlineMethod,NA,0,INLINE_METHOD,1
333,google-maps-services-java,com.google.maps,PhotoRequest,maxWidth#I,InlineMethod,NA,0,INLINE_METHOD,1
334,google-maps-services-java,com.google.maps,PhotoRequest,photoReference#QString,InlineMethod,MOVE_AND_INLINE_METHOD,1,INLINE_METHOD,1
335,google-maps-services-java,com.google.maps,PlaceAutocompleteRequest,components#QComponentFilter,InlineMethod,NA,0,INLINE_METHOD,1
336,google-maps-services-java,com.google.maps,PlaceAutocompleteRequest,input#QString,InlineMethod,MOVE_AND_INLINE_METHOD,1,INLINE_METHOD,1
337,google-maps-services-java,com.google.maps,PlaceAutocompleteRequest,location#QLatLng,InlineMethod,EXTRACT_VARIABLE,-1,INLINE_METHOD,1
338,google-maps-services-java,com.google.maps,PlaceAutocompleteRequest,offset#I,InlineMethod,NA,0,INLINE_METHOD,1
339,google-maps-services-java,com.google.maps,PlaceAutocompleteRequest,origin#QLatLng,InlineMethod,NA,0,INLINE_METHOD,1
340,google-maps-services-java,com.google.maps,PlaceAutocompleteRequest,radius#I,InlineMethod,NA,0,INLINE_METHOD,1
341,google-maps-services-java,com.google.maps,PlaceAutocompleteRequest,sessionToken#QSessionToken,InlineMethod,MOVE_AND_INLINE_METHOD,1,INLINE_METHOD,1
342,google-maps-services-java,com.google.maps,PlaceDetailsRequest,fields#QFieldMask,InlineMethod,NA,0,"INLINE_METHOD,INLINE_METHOD",2
343,google-maps-services-java,com.google.maps,PlaceDetailsRequest,placeId#QString,InlineMethod,"MOVE_AND_INLINE_METHOD,MOVE_AND_INLINE_METHOD",2,"INLINE_METHOD,INLINE_METHOD",2
344,google-maps-services-java,com.google.maps,PlaceDetailsRequest,sessionToken#QPlaceAutocompleteRequest.SessionToken,InlineMethod,MOVE_AND_INLINE_METHOD,1,INLINE_METHOD,1
345,google-maps-services-java,com.google.maps,QueryAutocompleteRequest,input#QString,InlineMethod,MOVE_AND_INLINE_METHOD,1,INLINE_METHOD,1
346,google-maps-services-java,com.google.maps,QueryAutocompleteRequest,location#QLatLng,InlineMethod,NA,0,INLINE_METHOD,1
347,google-maps-services-java,com.google.maps,QueryAutocompleteRequest,offset#I,InlineMethod,NA,0,INLINE_METHOD,1
348,google-maps-services-java,com.google.maps,QueryAutocompleteRequest,radius#I,InlineMethod,NA,0,INLINE_METHOD,1
349,google-maps-services-java,com.google.maps,RoadsApi,nearestRoads#QGeoApiContext;QLatLng,InlineMethod,NA,0,INLINE_METHOD,1
350,google-maps-services-java,com.google.maps,RoadsApi,snapToRoads#QGeoApiContext;Z;QLatLng,InlineMethod,NA,0,INLINE_METHOD,1
351,google-maps-services-java,com.google.maps,RoadsApi,snappedSpeedLimits#QGeoApiContext;QLatLng,InlineMethod,NA,0,INLINE_METHOD,1
352,google-maps-services-java,com.google.maps,RoadsApi,speedLimits#QGeoApiContext;QLatLng,InlineMethod,NA,0,"INLINE_METHOD,INLINE_METHOD",2
353,google-maps-services-java,com.google.maps,StaticMapsApi,newRequest#QGeoApiContext;QSize,InlineMethod,"MOVE_AND_INLINE_METHOD,MOVE_AND_INLINE_METHOD,MOVE_AND_INLINE_METHOD,MOVE_AND_INLINE_METHOD,MOVE_AND_INLINE_METHOD,MOVE_AND_INLINE_METHOD,MOVE_AND_INLINE_METHOD,MOVE_AND_INLINE_METHOD,MOVE_AND_INLINE_METHOD,MOVE_AND_INLINE_METHOD,MOVE_AND_INLINE_METHOD",11,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",11
354,google-maps-services-java,com.google.maps,StaticMapsRequest,center#QLatLng,InlineMethod,NA,0,INLINE_METHOD,1
355,google-maps-services-java,com.google.maps,StaticMapsRequest,center#QString,InlineMethod,NA,0,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",5
356,google-maps-services-java,com.google.maps,StaticMapsRequest,format#QImageFormat,InlineMethod,MOVE_AND_INLINE_METHOD,1,INLINE_METHOD,1
357,google-maps-services-java,com.google.maps,StaticMapsRequest,maptype#QStaticMapType,InlineMethod,"MOVE_AND_INLINE_METHOD,MOVE_AND_INLINE_METHOD",2,"INLINE_METHOD,INLINE_METHOD",2
358,google-maps-services-java,com.google.maps,StaticMapsRequest,markers#QMarkers,InlineMethod,"MOVE_AND_INLINE_METHOD,MOVE_AND_INLINE_METHOD,MOVE_AND_INLINE_METHOD,MOVE_AND_INLINE_METHOD",4,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",4
359,google-maps-services-java,com.google.maps,StaticMapsRequest,path#QEncodedPolyline,InlineMethod,MOVE_AND_INLINE_METHOD,1,INLINE_METHOD,1
360,google-maps-services-java,com.google.maps,StaticMapsRequest,path#QPath,InlineMethod,"MOVE_AND_INLINE_METHOD,MOVE_AND_INLINE_METHOD",2,"INLINE_METHOD,INLINE_METHOD",2
361,google-maps-services-java,com.google.maps,StaticMapsRequest,region#QString,InlineMethod,NA,0,INLINE_METHOD,1
362,google-maps-services-java,com.google.maps,StaticMapsRequest,scale#I,InlineMethod,NA,0,INLINE_METHOD,1
363,google-maps-services-java,com.google.maps,StaticMapsRequest,size#QSize,InlineMethod,MOVE_AND_INLINE_METHOD,1,INLINE_METHOD,1
364,google-maps-services-java,com.google.maps,StaticMapsRequest,visible#QString,InlineMethod,NA,0,INLINE_METHOD,1
365,google-maps-services-java,com.google.maps,StaticMapsRequest,zoom#I,InlineMethod,NA,0,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",6
366,google-maps-services-java,com.google.maps,TextSearchRequest,location#QLatLng,InlineMethod,MOVE_AND_INLINE_METHOD,1,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",3
367,google-maps-services-java,com.google.maps,TextSearchRequest,minPrice#QPriceLevel,InlineMethod,NA,0,"INLINE_METHOD,INLINE_METHOD",2
368,google-maps-services-java,com.google.maps,TextSearchRequest,pageToken#QString,InlineMethod,MOVE_AND_INLINE_METHOD,1,INLINE_METHOD,1
369,google-maps-services-java,com.google.maps,TextSearchRequest,query#QString,InlineMethod,"MOVE_AND_INLINE_METHOD,MOVE_AND_INLINE_METHOD",2,"INLINE_METHOD,INLINE_METHOD",2
370,google-maps-services-java,com.google.maps,TextSearchRequest,region#QString,InlineMethod,NA,0,"INLINE_METHOD,INLINE_METHOD",2
371,google-maps-services-java,com.google.maps,TextSearchRequest,type#QPlaceType,InlineMethod,MOVE_AND_INLINE_METHOD,1,INLINE_METHOD,1
372,google-maps-services-java,com.google.maps.metrics,OpenCensusMetrics,registerAllViews#,InlineMethod,NA,0,INLINE_METHOD,1
373,google-maps-services-java,com.google.maps.metrics,OpenCensusMetrics,registerAllViews#QViewManager,InlineMethod,INLINE_METHOD,1,INLINE_METHOD,1
374,google-maps-services-java,com.google.maps.metrics,OpenCensusRequestMetrics,milliTime#,InlineMethod,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",6,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",4
375,google-maps-services-java,com.google.maps.model,AddressComponentType,toCanonicalLiteral#,InlineMethod,NA,0,INLINE_METHOD,1
376,google-maps-services-java,com.google.maps.model,AddressType,toCanonicalLiteral#,InlineMethod,NA,0,INLINE_METHOD,1
377,google-maps-services-java,com.google.maps.model,ComponentFilter,route#QString,InlineMethod,NA,0,INLINE_METHOD,1
378,google-maps-services-java,com.google.maps.internal.ratelimiter,Platform,formatCompact4Digits#D,InlineMethod,NA,0,INLINE_METHOD,1
379,google-maps-services-java,com.google.maps.internal.ratelimiter,RateLimiter,acquire#,InlineMethod,NA,0,INLINE_METHOD,1
380,google-maps-services-java,com.google.maps.internal.ratelimiter,RateLimiter,acquire#I,InlineMethod,INLINE_METHOD,1,INLINE_METHOD,1
381,google-maps-services-java,com.google.maps.internal.ratelimiter,RateLimiter,canAcquire#J;J,InlineMethod,NA,0,INLINE_METHOD,1
