project,package,class,method,refactoring,rminer.output,rminer.count,refdiff.output,refdiff.count
RefactoringMiner,gr.uom.java.xmi.diff,InlineVariableRefactoring,getReferences#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,InlineVariableRefactoring,hashCode#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,InlineVariableRefactoring,leftSide#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,InlineVariableRefactoring,rightSide#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,InlineVariableRefactoring,toString#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,MergeAttributeRefactoring,equals#QObject,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,MergeAttributeRefactoring,getAttributeMerges#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,MergeAttributeRefactoring,getClassNameBefore#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,MergeAttributeRefactoring,getClassNameAfter#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,MergeAttributeRefactoring,getInvolvedClassesBeforeRefactoring#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,MergeAttributeRefactoring,getInvolvedClassesAfterRefactoring#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,MergeAttributeRefactoring,getName#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,MergeAttributeRefactoring,getRefactoringType#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,MergeAttributeRefactoring,hashCode#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,MergeAttributeRefactoring,leftSide#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,MergeAttributeRefactoring,rightSide#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,MergeAttributeRefactoring,toString#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,MergeVariableRefactoring,allVariablesAreParameters#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,MergeVariableRefactoring,equals#QObject,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,MergeVariableRefactoring,getInvolvedClassesBeforeRefactoring#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,MergeVariableRefactoring,getInvolvedClassesAfterRefactoring#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,MergeVariableRefactoring,getName#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,MergeVariableRefactoring,getRefactoringType#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,MergeVariableRefactoring,getVariableReferences#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,MergeVariableRefactoring,hashCode#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,MergeVariableRefactoring,leftSide#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,MergeVariableRefactoring,rightSide#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,MergeVariableRefactoring,toString#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,ModifyAttributeAnnotationRefactoring,equals#QObject,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,ModifyAttributeAnnotationRefactoring,getAnnotationBefore#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,NA,0
RefactoringMiner,gr.uom.java.xmi.diff,ModifyAttributeAnnotationRefactoring,getAnnotationAfter#,MoveMethod,MOVE_METHOD,1,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,ModifyAttributeAnnotationRefactoring,getAttributeBefore#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,NA,0
RefactoringMiner,gr.uom.java.xmi.diff,ModifyAttributeAnnotationRefactoring,getAttributeAfter#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,NA,0
RefactoringMiner,gr.uom.java.xmi.diff,ModifyAttributeAnnotationRefactoring,getInvolvedClassesBeforeRefactoring#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,ModifyAttributeAnnotationRefactoring,getInvolvedClassesAfterRefactoring#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,ModifyAttributeAnnotationRefactoring,getName#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,ModifyAttributeAnnotationRefactoring,getRefactoringType#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,ModifyAttributeAnnotationRefactoring,hashCode#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,ModifyAttributeAnnotationRefactoring,leftSide#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,ModifyAttributeAnnotationRefactoring,rightSide#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,ModifyAttributeAnnotationRefactoring,toString#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,ModifyMethodAnnotationRefactoring,equals#QObject,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,ModifyMethodAnnotationRefactoring,getAnnotationBefore#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,NA,0
RefactoringMiner,gr.uom.java.xmi.diff,ModifyMethodAnnotationRefactoring,getAnnotationAfter#,MoveMethod,MOVE_METHOD,1,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,ModifyMethodAnnotationRefactoring,getInvolvedClassesBeforeRefactoring#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,ModifyMethodAnnotationRefactoring,getInvolvedClassesAfterRefactoring#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,ModifyMethodAnnotationRefactoring,getName#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,ModifyMethodAnnotationRefactoring,getOperationBefore#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,ModifyMethodAnnotationRefactoring,getOperationAfter#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,ModifyMethodAnnotationRefactoring,getRefactoringType#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,ModifyMethodAnnotationRefactoring,hashCode#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,ModifyMethodAnnotationRefactoring,leftSide#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,ModifyMethodAnnotationRefactoring,rightSide#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,ModifyMethodAnnotationRefactoring,toString#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,MoveAndRenameAttributeRefactoring,rightSide#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,MoveAndRenameAttributeRefactoring,toString#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,MoveAndRenameClassRefactoring,getInvolvedClassesBeforeRefactoring#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,MoveAndRenameClassRefactoring,getInvolvedClassesAfterRefactoring#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,MoveAndRenameClassRefactoring,getName#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,MoveAndRenameClassRefactoring,getOriginalClassName#,MoveMethod,NA,0,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,MoveAndRenameClassRefactoring,getOriginalClass#,MoveMethod,MOVE_METHOD,1,INLINE_METHOD,-1
RefactoringMiner,gr.uom.java.xmi.diff,MoveAndRenameClassRefactoring,getRefactoringType#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,MoveAndRenameClassRefactoring,getRenamedClassName#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,NA,0
RefactoringMiner,gr.uom.java.xmi.diff,MoveAndRenameClassRefactoring,getRenamedClass#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,NA,0
RefactoringMiner,gr.uom.java.xmi.diff,MoveAndRenameClassRefactoring,leftSide#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,MoveAndRenameClassRefactoring,rightSide#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,MoveAndRenameClassRefactoring,toString#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,MoveAttributeRefactoring,equals#QObject,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,MoveAttributeRefactoring,getInvolvedClassesBeforeRefactoring#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,MoveAttributeRefactoring,getInvolvedClassesAfterRefactoring#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,MoveAttributeRefactoring,getName#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,MoveAttributeRefactoring,getRefactoringType#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,MoveAttributeRefactoring,getSourceAttributeCodeRangeBeforeMove#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,MoveAttributeRefactoring,getTargetAttributeCodeRangeAfterMove#,MoveMethod,NA,0,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,MoveAttributeRefactoring,getTargetClassName#,MoveMethod,NA,0,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,MoveAttributeRefactoring,hashCode#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,MoveAttributeRefactoring,leftSide#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,MoveAttributeRefactoring,rightSide#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,MoveAttributeRefactoring,toString#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,MoveClassRefactoring,getInvolvedClassesBeforeRefactoring#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,MoveClassRefactoring,getInvolvedClassesAfterRefactoring#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,MoveClassRefactoring,getMovedClassName#,MoveMethod,NA,0,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,MoveClassRefactoring,getName#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,MoveClassRefactoring,getRefactoringType#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,MoveClassRefactoring,leftSide#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,MoveClassRefactoring,rightSide#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,MoveClassRefactoring,toString#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,MoveOperationRefactoring,compatibleWith#QMoveAttributeRefactoring,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,MoveOperationRefactoring,getBodyMapper#,MoveMethod,MOVE_METHOD,1,NA,0
RefactoringMiner,gr.uom.java.xmi.diff,MoveOperationRefactoring,getInvolvedClassesBeforeRefactoring#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,MoveOperationRefactoring,getInvolvedClassesAfterRefactoring#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,MoveOperationRefactoring,getName#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,MoveOperationRefactoring,getRefactoringType#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,MoveOperationRefactoring,getReplacements#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,NA,0
RefactoringMiner,gr.uom.java.xmi.diff,MoveOperationRefactoring,getSourceOperationCodeRangeBeforeMove#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,MoveOperationRefactoring,getTargetOperationCodeRangeAfterMove#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,MoveOperationRefactoring,leftSide#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,MoveOperationRefactoring,rightSide#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,MoveOperationRefactoring,toString#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,MoveSourceFolderRefactoring,addMovedClassToAnotherSourceFolder#QMovedClassToAnotherSourceFolder,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,NA,0
RefactoringMiner,gr.uom.java.xmi.diff,MoveSourceFolderRefactoring,getInvolvedClassesBeforeRefactoring#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,MoveSourceFolderRefactoring,getInvolvedClassesAfterRefactoring#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,MoveSourceFolderRefactoring,getMovedClassesToAnotherSourceFolder#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,MoveSourceFolderRefactoring,getName#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,MoveSourceFolderRefactoring,getRefactoringType#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,MoveSourceFolderRefactoring,leftSide#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,MoveSourceFolderRefactoring,rightSide#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,MoveSourceFolderRefactoring,toString#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,PullUpAttributeRefactoring,rightSide#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,PullUpOperationRefactoring,rightSide#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,PushDownAttributeRefactoring,rightSide#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,PushDownOperationRefactoring,rightSide#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,RemoveAttributeAnnotationRefactoring,equals#QObject,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,RemoveAttributeAnnotationRefactoring,getAnnotation#,MoveMethod,MOVE_METHOD,1,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,RemoveAttributeAnnotationRefactoring,getAttributeBefore#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,NA,0
RefactoringMiner,gr.uom.java.xmi.diff,RemoveAttributeAnnotationRefactoring,getAttributeAfter#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,NA,0
RefactoringMiner,gr.uom.java.xmi.diff,RemoveAttributeAnnotationRefactoring,getInvolvedClassesBeforeRefactoring#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,RemoveAttributeAnnotationRefactoring,getInvolvedClassesAfterRefactoring#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,RemoveAttributeAnnotationRefactoring,getName#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,RemoveAttributeAnnotationRefactoring,getRefactoringType#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,RemoveAttributeAnnotationRefactoring,hashCode#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,RemoveAttributeAnnotationRefactoring,leftSide#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,RemoveAttributeAnnotationRefactoring,rightSide#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,RemoveAttributeAnnotationRefactoring,toString#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,RemoveMethodAnnotationRefactoring,equals#QObject,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,RemoveMethodAnnotationRefactoring,getAnnotation#,MoveMethod,MOVE_METHOD,1,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,RemoveMethodAnnotationRefactoring,getInvolvedClassesBeforeRefactoring#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,RemoveMethodAnnotationRefactoring,getInvolvedClassesAfterRefactoring#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,RemoveMethodAnnotationRefactoring,getName#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,RemoveMethodAnnotationRefactoring,getOperationBefore#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,RemoveMethodAnnotationRefactoring,getOperationAfter#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,RemoveMethodAnnotationRefactoring,getRefactoringType#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,RemoveMethodAnnotationRefactoring,hashCode#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,RemoveMethodAnnotationRefactoring,leftSide#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,RemoveMethodAnnotationRefactoring,rightSide#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,RemoveMethodAnnotationRefactoring,toString#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,RenameAttributeRefactoring,equals#QObject,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,RenameAttributeRefactoring,getAttributeRenames#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,RenameAttributeRefactoring,getClassNameBefore#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,RenameAttributeRefactoring,getClassNameAfter#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,RenameAttributeRefactoring,getInvolvedClassesBeforeRefactoring#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,RenameAttributeRefactoring,getInvolvedClassesAfterRefactoring#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,RenameAttributeRefactoring,getName#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,RenameAttributeRefactoring,getRefactoringType#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,RenameAttributeRefactoring,hashCode#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,RenameAttributeRefactoring,leftSide#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,RenameAttributeRefactoring,rightSide#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,RenameAttributeRefactoring,toString#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
