project,package,class,method,refactoring,rminer.output,rminer.count,refdiff.output,refdiff.count
google-maps-services-java,com.google.maps,PlacesApiTest,testPlaceAutocomplete#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps,PlacesApiTest,testPlaceAutocompleteRequest#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps,PlacesApiTest,testPlaceAutocompleteWithStrictBounds#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps,PlacesApiTest,testPlaceAutocompleteWithType#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps,PlacesApiTest,testPlaceDetailsInFrench#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps,PlacesApiTest,testPlaceDetailsLookupGoogleSydney#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps,PlacesApiTest,testPlaceDetailsLookupPermanentlyClosedPlace#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps,PlacesApiTest,testPlaceDetailsLookupQuay#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps,PlacesApiTest,testPlaceDetailsLookupReturnsUserRatingsTotal#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps,PlacesApiTest,testPlaceDetailsRequest#,RenameMethod,RENAME_METHOD,1,NA,0
google-maps-services-java,com.google.maps,PlacesApiTest,testPlaceDetailsRequestHasFieldMask#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps,PlacesApiTest,testPlaceDetailsWithBusinessStatus#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps,PlacesApiTest,testQueryAutocompletePizzaNearPar#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps,PlacesApiTest,testQueryAutocompleteRequest#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps,PlacesApiTest,testQueryAutocompleteWithPlaceId#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps,PlacesApiTest,testTextSearch#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps,PlacesApiTest,testTextSearchLocationWithoutRadius#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps,PlacesApiTest,testTextSearchNYC#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps,PlacesApiTest,testTextSearchRequest#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps,PlacesApiTest,testTextSearchRequestWithLocation#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps,PlacesApiTest,testTextSearchRequestWithType#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps,PlacesApiTest,testTextSearchResponse#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps,QueryAutocompleteRequest,input#QString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps,QueryAutocompleteRequest,location#QLatLng,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps,QueryAutocompleteRequest,offset#I,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps,QueryAutocompleteRequest,radius#I,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps,RoadsApi,nearestRoads#QGeoApiContext;QLatLng,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps,RoadsApi,snapToRoads#QGeoApiContext;QLatLng,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps,RoadsApi,snapToRoads#QGeoApiContext;Z;QLatLng,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps,RoadsApi,snappedSpeedLimits#QGeoApiContext;QLatLng,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps,RoadsApi,speedLimits#QGeoApiContext;QLatLng,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps,RoadsApi,speedLimits#QGeoApiContext;QString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps,RoadsApiIntegrationTest,testNearestRoads#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps,RoadsApiIntegrationTest,testSnapToRoad#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps,RoadsApiIntegrationTest,testSnappedSpeedLimitRequest#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps,RoadsApiIntegrationTest,testSpeedLimitsWithLatLngs#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps,RoadsApiIntegrationTest,testSpeedLimitsWithPlaceIds#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps,RoadsApiIntegrationTest,testSpeedLimitsWithUsaLatLngs#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps,StaticMapsApi,newRequest#QGeoApiContext;QSize,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps,StaticMapsApiTest,testBrooklynBridgeNYMarkers#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps,StaticMapsApiTest,testGetSydneyLatLngStaticMap#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps,StaticMapsApiTest,testGetSydneyStaticMap#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps,StaticMapsApiTest,testMarkerAndPath#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps,StaticMapsApiTest,testMarkerAndPathAsEncodedPolyline#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps,StaticMapsApiTest,testRequest#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps,StaticMapsApiTest,testValidateRequest_noCenter#,RenameMethod,RENAME_METHOD,1,NA,0
google-maps-services-java,com.google.maps,StaticMapsApiTest,testValidateRequest_noCenterAndNoZoomWithMarkers#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps,StaticMapsApiTest,testValidateRequest_noCenterAndNoZoomWithPath#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps,StaticMapsApiTest,testValidateRequest_noSize#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps,StaticMapsApiTest,testValidateRequest_noZoom#,RenameMethod,RENAME_METHOD,1,NA,0
google-maps-services-java,com.google.maps,StaticMapsRequest,center#QLatLng,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps,StaticMapsRequest,center#QString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps,StaticMapsRequest,format#QImageFormat,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps,StaticMapsRequest,maptype#QStaticMapType,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps,StaticMapsRequest,markers#QMarkers,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps,StaticMapsRequest,path#QEncodedPolyline,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps,StaticMapsRequest,path#QPath,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps,StaticMapsRequest,region#QString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps,StaticMapsRequest,scale#I,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps,StaticMapsRequest,size#QSize,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps,StaticMapsRequest,visible#QLatLng,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps,StaticMapsRequest,visible#QString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps,StaticMapsRequest,zoom#I,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps,TestUtils,findLastThreadByName#QString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps,TestUtils,retrieveBody#QString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps,TextSearchRequest,location#QLatLng,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps,TextSearchRequest,maxPrice#QPriceLevel,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps,TextSearchRequest,minPrice#QPriceLevel,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps,TextSearchRequest,name#QString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps,TextSearchRequest,openNow#Z,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps,TextSearchRequest,pageToken#QString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps,TextSearchRequest,query#QString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps,TextSearchRequest,radius#I,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps,TextSearchRequest,rankby#QRankBy,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps,TextSearchRequest,region#QString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps,TextSearchRequest,type#QPlaceType,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps,TimeZoneApi,getTimeZone#QGeoApiContext;QLatLng,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps,TimeZoneApiTest,testGetTimeZone#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps,TimeZoneApiTest,testNoResult#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps.metrics,OpenCensusMetrics,registerAllViews#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps.metrics,OpenCensusMetrics,registerAllViews#QViewManager,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps.metrics,OpenCensusMetrics,tags#QTagKey,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps.metrics,OpenCensusRequestMetrics,exceptionName#QException,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps.metrics,OpenCensusRequestMetrics,milliTime#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps.metrics,OpenCensusTest,Setup#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps.metrics,OpenCensusTest,Teardown#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps.metrics,OpenCensusTest,getMetric#QString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps.metrics,OpenCensusTest,mockResponse#I;QString;I,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps.metrics,OpenCensusTest,sleep#I,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps.metrics,OpenCensusTest,testSuccess#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps.model,AddressComponentType,toCanonicalLiteral#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps.model,AddressType,toCanonicalLiteral#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps.model,ComponentFilter,administrativeArea#QString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps.model,ComponentFilter,country#QString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps.model,ComponentFilter,locality#QString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps.model,ComponentFilter,postalCode#QString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps.model,ComponentFilter,route#QString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps.model,EncodedPolyline,decodePath#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps.model,EncodedPolyline,getEncodedPath#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps.model,EnumsTest,assertCannotGetUrlValue#QT,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps.model,EnumsTest,setdiff#QCollectionQT;QCollectionQT,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps.model,EnumsTest,testCanonicalLiteralsForAddressComponentType#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps.model,EnumsTest,testCanonicalLiteralsForAddressType#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps.model,EnumsTest,testUnknown#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps.model,LatLngAssert,assertEquals#QLatLng;QLatLng;D,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps.model,SpeedLimit,speedLimitMph#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps.internal.ratelimiter,LongMath,saturatedAdd#J;J,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps.internal.ratelimiter,Platform,formatCompact4Digits#D,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps.internal.ratelimiter,Platform,systemNanoTime#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps.internal.ratelimiter,Preconditions,checkArgument#Z;QString;QObject,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps.internal.ratelimiter,Preconditions,checkNotNull#QT;QObject,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps.internal.ratelimiter,Preconditions,checkState#Z;QObject,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps.internal.ratelimiter,Preconditions,format#QString;QObject,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps.internal.ratelimiter,RateLimiter,acquire#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps.internal.ratelimiter,RateLimiter,acquire#I,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps.internal.ratelimiter,RateLimiter,canAcquire#J;J,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps.internal.ratelimiter,RateLimiter,checkPermits#I,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps.internal.ratelimiter,RateLimiter,create#D,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps.internal.ratelimiter,RateLimiter,create#D;J;QTimeUnit,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps.internal.ratelimiter,RateLimiter,create#D;J;QTimeUnit;D;QSleepingStopwatch,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps.internal.ratelimiter,RateLimiter,create#D;QSleepingStopwatch,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps.internal.ratelimiter,RateLimiter,getRate#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps.internal.ratelimiter,RateLimiter,mutex#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps.internal.ratelimiter,RateLimiter,reserve#I,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps.internal.ratelimiter,RateLimiter,reserveAndGetWaitLength#I;J,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps.internal.ratelimiter,RateLimiter,setRate#D,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps.internal.ratelimiter,RateLimiter,sleepUninterruptibly#J;QTimeUnit,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps.internal.ratelimiter,RateLimiter,tryAcquire#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps.internal.ratelimiter,RateLimiter,tryAcquire#I,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps.internal.ratelimiter,RateLimiter,tryAcquire#I;J;QTimeUnit,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps.internal.ratelimiter,RateLimiter,tryAcquire#J;QTimeUnit,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps.internal.ratelimiter,SmoothRateLimiter,resync#J,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps.internal.ratelimiter,Stopwatch,abbreviate#QTimeUnit,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps.internal.ratelimiter,Stopwatch,chooseUnit#J,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps.internal.ratelimiter,Stopwatch,createStarted#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps.internal.ratelimiter,Stopwatch,createStarted#QTicker,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps.internal.ratelimiter,Stopwatch,createUnstarted#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps.internal.ratelimiter,Stopwatch,createUnstarted#QTicker,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps.internal.ratelimiter,Stopwatch,elapsed#QTimeUnit,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps.internal.ratelimiter,Stopwatch,elapsedNanos#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps.internal.ratelimiter,Stopwatch,isRunning#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps.internal.ratelimiter,Stopwatch,reset#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps.internal.ratelimiter,Stopwatch,start#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps.internal.ratelimiter,Stopwatch,stop#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
google-maps-services-java,com.google.maps.internal.ratelimiter,Ticker,systemTicker#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.amqp,RabbitHealthIndicator,getVersion#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.endpoint.annotation,AbstractDiscoveredEndpoint,appendFields#QToStringCreator,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.endpoint.annotation,AbstractDiscoveredOperation,getOperationMethod#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.endpoint.jmx.annotation,DiscoveredJmxOperation,asList#QStreamQT,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.endpoint.jmx.annotation,DiscoveredJmxOperation,getDescription#QMethod;QSupplierQString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.endpoint.jmx.annotation,DiscoveredJmxOperation,getParameters#QOperationMethod,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.endpoint.jmx.annotation,DiscoveredJmxOperation,mergeParameters#QOperationParameters;QManagedOperationParameter,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.endpoint.annotation,DiscoveredOperationMethod,getProducesMediaTypes#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.endpoint.annotation,DiscoveredOperationsFactory,applyAdvisors#QEndpointId;QOperationMethod;QOperationInvoker,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.endpoint.annotation,DiscoveredOperationsFactory,createOperation#QEndpointId;QObject;QMethod,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.endpoint.annotation,DiscoveredOperationsFactory,createOperation#QEndpointId;QObject;QMethod;QOperationType;QClass+QAnnotation,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.endpoint.annotation,DiscoveredOperationsFactory,createOperations#QEndpointId;QObject,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.endpoint.annotation,EndpointDiscoverer,addExtensionBean#QEndpointBean;QExtensionBean,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.endpoint.annotation,EndpointDiscoverer,addExtensionBeans#QCollectionQEndpointBean,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.endpoint.annotation,EndpointDiscoverer,addOperations#QMultiValueMapQOperationKeyQO;QEndpointId;QObject;Z,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.endpoint.annotation,EndpointDiscoverer,assertNoDuplicateOperations#QEndpointBean;QMultiValueMapQOperationKeyQO,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.endpoint.annotation,EndpointDiscoverer,convertToEndpoint#QEndpointBean,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.endpoint.annotation,EndpointDiscoverer,convertToEndpoints#QCollectionQEndpointBean,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.endpoint.annotation,EndpointDiscoverer,createEndpointBean#QString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.endpoint.annotation,EndpointDiscoverer,createEndpointBeans#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.endpoint.annotation,EndpointDiscoverer,createExtensionBean#QString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.endpoint.annotation,EndpointDiscoverer,discoverEndpoints#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.endpoint.annotation,EndpointDiscoverer,getEndpointType#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.endpoint.annotation,EndpointDiscoverer,getFilterEndpoint#QEndpointBean,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.endpoint.annotation,EndpointDiscoverer,getLast#QListQT,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.endpoint.annotation,EndpointDiscoverer,getOperationsFactory#QParameterValueMapper;QCollectionQOperationInvokerAdvisor,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.endpoint.annotation,EndpointDiscoverer,isEndpointExposed#QEndpointBean,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.endpoint.annotation,EndpointDiscoverer,isEndpointExposed#QObject,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.endpoint.annotation,EndpointDiscoverer,isEndpointFiltered#QEndpointBean,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.endpoint.annotation,EndpointDiscoverer,isExtensionExposed#QEndpointBean;QExtensionBean,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.endpoint.annotation,EndpointDiscoverer,isExtensionExposed#QObject,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.endpoint.annotation,EndpointDiscoverer,isFilterMatch#QClass;QEndpointBean,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.endpoint.annotation,EndpointDiscoverer,isFilterMatch#QEndpointFilterQE;QE,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.endpoint.annotation,EndpointDiscoverer,isFilterMatch#QEndpointFilterQE;QEndpointBean,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.audit,AuditEvent,convert#QString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.audit,AuditEvent,getData#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.audit,AuditEvent,getPrincipal#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.audit,AuditEvent,getTimestamp#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.audit,AuditEvent,getType#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.audit,AuditEventsEndpoint,events#QString;QOffsetDateTime;QString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
